Title: 5DC_input.txt
Date: Tue Mar 19 16:54:01 2024
Plotname: DC dc1[1] <5DC_input.txt>   VGGROUND.Vdc=(-9 V->1.8 V)
Flags: real 
No. Variables: 14     
No. Points: 109     
Variables:	0	VGGROUND.Vdc	none 
		1	n1	voltage plot=0 grid=1
		2	n2	voltage plot=0 grid=1
		3	n3	voltage plot=0 grid=1
		4	XCKT.Gi	voltage plot=0 grid=1
		5	XCKT.Di	voltage plot=0 grid=1
		6	XCKT.X1.Si	voltage plot=0 grid=1
		7	XCKT.X1.Gi	voltage plot=0 grid=1
		8	XCKT.X1.Di	voltage plot=0 grid=1
		9	XCKT.X1.Sii	voltage plot=0 grid=1
		10	XCKT.X1.Gii	voltage plot=0 grid=1
		11	XCKT.X1.Dii	voltage plot=0 grid=1
		12	VDGROUND.i	current plot=0 grid=1
		13	VGGROUND.i	current plot=0 grid=1
Values:
0	-9.000000000000000e+00	0.000000000000000e+00
	-9.000000000000000e+00	9.266216773301498e-46
	-8.999999999395623e+00	-5.995199999986838e-10
	-1.214400000329047e-14	-8.999999999394111e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-8.999999999394111e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

1	-8.900000000000000e+00	0.000000000000000e+00
	-8.900000000000000e+00	-4.590341082540103e-46
	-8.899999999395623e+00	-5.995199999986839e-10
	-1.214400000329047e-14	-8.899999999394112e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-8.899999999394112e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

2	-8.800000000000001e+00	0.000000000000000e+00
	-8.800000000000001e+00	-5.411671001545671e-46
	-8.799999999395624e+00	-5.995199999986838e-10
	-1.214400000329047e-14	-8.799999999394112e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-8.799999999394112e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

3	-8.700000000000001e+00	0.000000000000000e+00
	-8.700000000000001e+00	1.012057432440112e-45
	-8.699999999395624e+00	-5.995199999986839e-10
	-1.214400000329047e-14	-8.699999999394112e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-8.699999999394112e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

4	-8.600000000000001e+00	0.000000000000000e+00
	-8.600000000000001e+00	-5.409548505506390e-46
	-8.599999999395624e+00	-5.995199999986838e-10
	-1.214400000329047e-14	-8.599999999394113e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-8.599999999394113e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

5	-8.500000000000002e+00	0.000000000000000e+00
	-8.500000000000002e+00	-4.593124969081077e-46
	-8.499999999395625e+00	-5.995199999986839e-10
	-1.214400000329047e-14	-8.499999999394113e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-8.499999999394113e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

6	-8.400000000000002e+00	0.000000000000000e+00
	-8.400000000000002e+00	9.310617074561476e-46
	-8.399999999395625e+00	-5.995199999986838e-10
	-1.214400000329047e-14	-8.399999999394113e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-8.399999999394113e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

7	-8.300000000000002e+00	0.000000000000000e+00
	-8.300000000000002e+00	-4.592973293927130e-46
	-8.299999999395625e+00	-5.995199999986839e-10
	-1.214400000329047e-14	-8.299999999394114e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-8.299999999394114e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

8	-8.200000000000003e+00	0.000000000000000e+00
	-8.200000000000003e+00	-5.408984412106891e-46
	-8.199999999395626e+00	-5.995199999986838e-10
	-1.214400000329047e-14	-8.199999999394114e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-8.199999999394114e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

9	-8.100000000000003e+00	0.000000000000000e+00
	-8.100000000000003e+00	1.011801679280246e-45
	-8.099999999395626e+00	-5.995199999986839e-10
	-1.214400000329047e-14	-8.099999999394115e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-8.099999999394115e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

10	-8.000000000000004e+00	0.000000000000000e+00
	-8.000000000000004e+00	-5.408868054066037e-46
	-7.999999999395626e+00	-5.995199999986838e-10
	-1.214400000329047e-14	-7.999999999394115e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-7.999999999394115e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

11	-7.900000000000004e+00	0.000000000000000e+00
	-7.900000000000004e+00	-4.592522302182772e-46
	-7.899999999395626e+00	-5.995199999986839e-10
	-1.214400000329047e-14	-7.899999999394115e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-7.899999999394115e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

12	-7.800000000000004e+00	0.000000000000000e+00
	-7.800000000000004e+00	9.307951591771923e-46
	-7.799999999395626e+00	-5.995199999986838e-10
	-1.214400000329047e-14	-7.799999999394116e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-7.799999999394116e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

13	-7.700000000000005e+00	0.000000000000000e+00
	-7.700000000000005e+00	-4.590165585856073e-46
	-7.699999999395627e+00	-5.995199999986839e-10
	-1.214400000329047e-14	-7.699999999394116e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-7.699999999394116e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

14	-7.600000000000005e+00	0.000000000000000e+00
	-7.600000000000005e+00	-5.410542651029385e-46
	-7.599999999395627e+00	-5.995199999986838e-10
	-1.214400000329047e-14	-7.599999999394116e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-7.599999999394116e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

15	-7.500000000000005e+00	0.000000000000000e+00
	-7.500000000000005e+00	1.012780069117669e-45
	-7.499999999395627e+00	-5.995199999986839e-10
	-1.214400000329047e-14	-7.499999999394117e+00
	-6.010187999986805e-10	-1.214400000329047e-14
	-7.499999999394117e+00	-6.010187999986805e-10
	-1.498799999996710e-09	1.510944000000000e-09

16	-7.400000000000006e+00	0.000000000000000e+00
	-7.400000000000006e+00	-5.408719891697226e-46
	-7.399999999395628e+00	-5.995199999986838e-10
	-1.214400000329047e-14	-7.399999999394117e+00
	-6.010187999986805e-10	-1.214400000329047e-14
